Customer_ID,Age,Income,Education,Marital_Status,Kidhome,Teenhome,Total_Orders,Average_Order_Value,Purchase_Frequency,Total_Spent,Days_Since_Last_Purchase,Customer_Tenure,CLV
9242,24,64509.0,Graduation,Single,0,0,19,90.63,1.7981,1722,19,317,1721.96
1764,39,33955.0,Graduation,Single,1,0,15,18.0,1.3846,270,92,325,270.0
6215,37,31353.0,Graduation,Married,1,1,6,5.17,0.9836,31,24,183,31.02
10099,30,55434.0,Graduation,Married,1,0,24,36.75,2.6866,882,21,268,882.01
5423,31,28359.0,Graduation,Together,1,0,4,4.0,0.4878,16,35,246,16.0
940,27,57100.0,Graduation,Single,1,0,14,22.21,9.7674,311,9,43,310.94
3011,49,69139.0,Graduation,Married,0,1,11,20.64,2.1429,227,23,154,227.04
3298,58,52973.0,Master,Married,0,1,31,37.16,1.5526,1152,92,599,1151.97
8286,49,51717.0,PhD,Together,0,1,8,15.25,0.7643,122,55,314,122.0
9668,43,18793.0,Graduation,Married,1,0,9,8.56,0.5056,77,14,534,77.04
5120,32,66664.0,2n Cycle,Together,0,0,19,67.84,0.8865,1289,78,643,1289.0
6097,55,50664.0,Graduation,Single,1,1,24,23.38,1.3585,561,64,530,561.12
7019,51,54414.0,Graduation,Together,1,1,13,16.23,0.7457,211,49,523,210.99
7408,62,54549.0,PhD,Married,0,1,12,19.42,3.0252,233,8,119,233.04
8041,43,47111.0,PhD,Widow,0,1,21,52.0,0.9545,1092,35,660,1091.95
252,51,41003.0,PhD,Divorced,0,0,17,35.35,1.0851,601,11,470,600.95
9986,32,19444.0,Graduation,Together,1,0,10,5.4,2.3438,54,8,128,54.0
3276,38,36301.0,2n Cycle,Together,1,0,7,11.14,0.8468,78,53,248,77.98
3859,67,73059.0,PhD,Together,0,1,26,42.12,2.5743,1095,36,303,1095.14
3570,45,42731.0,PhD,Together,1,0,13,18.77,1.5476,244,64,252,244.01
3783,55,52854.0,PhD,Married,1,1,9,12.89,2.7551,116,43,98,116.01
10207,36,22775.0,Graduation,Together,1,0,4,3.75,0.3191,15,40,376,15.0
10906,66,46681.0,PhD,Together,0,2,16,26.56,1.8113,425,52,265,424.96
3427,59,59821.0,PhD,Married,0,1,26,28.23,1.7568,734,11,444,734.0
5209,60,50002.0,Graduation,Divorced,0,1,19,33.58,1.5079,638,21,378,638.0
10711,69,69755.0,Graduation,Married,0,0,22,40.64,2.4354,894,23,271,894.07
10785,45,44078.0,Graduation,Married,1,1,7,5.86,19.0909,41,17,11,41.02
2814,38,30560.0,Master,Together,1,0,5,6.2,0.4076,31,6,368,31.0
6866,45,35924.0,Master,Together,1,1,5,6.8,1.5152,34,56,99,34.0
1665,50,64140.0,PhD,Divorced,0,2,18,97.22,1.9286,1750,71,280,1749.99
6575,33,56386.0,Graduation,Together,1,1,25,24.48,1.2275,612,51,611,612.0
3829,35,24594.0,Basic,Together,1,0,5,5.8,0.7426,29,94,202,29.0
3091,33,75774.0,2n Cycle,Together,1,0,21,39.19,10.678,823,27,59,822.99
10141,54,39228.0,Master,Divorced,0,0,4,5.0,0.2885,20,1,416,20.0
5177,40,58494.0,Master,Married,0,1,16,24.75,2.4,396,56,200,396.0
7005,33,58684.0,Graduation,Single,0,0,21,38.71,45.0,813,71,14,812.91
6409,47,57136.0,Graduation,Divorced,0,0,20,58.95,1.4706,1179,18,408,1179.01
7485,64,56551.0,PhD,Widow,1,1,10,13.8,5.5556,138,48,54,138.0
8079,32,22448.0,Graduation,Married,1,0,9,6.11,2.1774,55,86,124,54.99
8395,53,82014.0,Graduation,Single,0,0,22,68.68,0.972,1511,48,679,1510.93
10352,51,34213.0,Graduation,Widow,1,1,9,13.0,0.4085,117,2,661,117.01
4931,37,157146.0,Graduation,Together,0,0,28,61.79,1.9672,1730,13,427,1730.11
13,67,25358.0,PhD,Widow,0,1,6,5.33,0.5248,32,57,343,31.98
1834,36,35544.0,Master,Single,1,0,6,11.17,1.5789,67,77,114,67.02
2285,60,36634.0,Master,Together,0,1,15,22.33,1.1307,335,0,398,334.96
2295,60,62670.0,PhD,Married,0,1,22,37.5,4.4595,825,57,148,825.01
1378,42,50334.0,2n Cycle,Together,0,1,23,30.17,2.0235,694,24,341,693.92
2781,33,72066.0,Graduation,Single,0,0,17,105.41,72.8571,1792,55,7,1791.97
1165,56,50729.0,PhD,Single,1,1,24,20.67,1.6981,496,62,424,496.08
1404,46,34916.0,Graduation,Together,2,0,13,17.77,0.9489,231,89,411,231.01
6457,38,64892.0,Graduation,Divorced,0,1,24,37.58,22.5,902,77,32,901.92
2639,48,43602.0,Graduation,Single,1,1,9,7.56,1.5789,68,45,171,68.04
8299,25,33996.0,PhD,Single,0,0,6,11.83,0.6164,71,46,292,70.98
6437,29,41473.0,2n Cycle,Single,1,0,6,12.67,0.4787,76,80,376,76.02
6912,47,63246.0,PhD,Married,0,2,22,35.09,2.1019,772,60,314,771.98
7327,55,36732.0,PhD,Married,1,1,9,5.22,1.4754,47,71,183,46.98
5299,44,69084.0,PhD,Married,1,0,25,63.44,3.3632,1586,43,223,1585.99
4127,47,77766.0,PhD,Married,0,1,34,44.97,2.069,1529,97,493,1529.01
8143,29,37929.0,PhD,Single,0,0,13,20.38,1.1642,265,49,335,264.94
1964,63,86610.0,Graduation,Together,0,0,18,89.06,1.8121,1603,66,298,1603.1
3690,28,80141.0,Master,Married,0,0,22,95.05,1.2336,2091,20,535,2091.02
3433,59,72635.0,2n Cycle,Married,0,0,21,46.71,1.6071,981,54,392,980.88
3389,44,69016.0,Graduation,Married,0,1,34,45.09,1.7436,1533,61,585,1533.07
4712,23,20193.0,2n Cycle,Together,0,0,7,11.71,0.3627,82,18,579,81.97
1170,39,27573.0,Graduation,Married,1,0,14,17.43,0.9091,244,45,462,244.02
6347,35,15862.0,Basic,Single,1,0,5,7.2,0.4076,36,26,368,36.0
4065,38,49544.0,PhD,Married,1,0,16,25.25,0.9543,404,0,503,404.01
8230,34,33228.0,Graduation,Married,1,0,6,11.83,1.1392,71,28,158,70.98
1215,36,70440.0,Graduation,Together,0,0,23,68.35,2.6038,1572,49,265,1572.07
5939,43,38232.0,Graduation,Together,1,1,11,11.09,2.0122,122,84,164,121.99
2156,59,22554.0,PhD,Married,1,1,10,4.1,0.4967,41,38,604,41.0
7788,31,23536.0,PhD,Married,1,0,4,2.5,4.6154,10,53,26,10.0
10323,62,49413.0,Graduation,Married,0,1,13,23.38,1.5726,304,88,248,303.94
7947,45,42231.0,Graduation,Married,1,1,5,7.4,1.5464,37,99,97,37.0
1891,34,78789.0,Master,Divorced,0,0,16,109.62,0.6946,1754,12,691,1753.81
2570,46,56534.0,Graduation,Together,0,1,25,32.6,2.193,815,35,342,815.01
9256,43,58350.0,Graduation,Single,0,1,27,37.07,1.4945,1001,5,542,1000.91
295,25,81217.0,Graduation,Single,0,0,22,52.59,1.9075,1157,77,346,1156.97
7397,63,49090.0,Graduation,Single,0,1,21,32.76,1.8208,688,45,346,687.96
6349,27,61787.0,Master,Divorced,0,0,19,69.42,1.5877,1319,71,359,1318.94
10790,29,18169.0,PhD,Married,1,0,4,5.25,0.2419,21,40,496,21.0
10398,33,24336.0,2n Cycle,Single,1,0,4,7.75,0.1786,31,82,672,31.0
2431,24,18222.0,Graduation,Married,0,0,6,11.17,0.3297,67,70,546,67.03
550,62,62335.0,Graduation,Divorced,0,1,21,33.71,1.5633,708,87,403,707.92
1890,43,42033.0,2n Cycle,Together,1,1,4,6.25,0.1849,25,95,649,25.0
10742,31,86580.0,PhD,Married,0,0,11,67.82,0.6762,746,72,488,745.99
10356,57,41437.0,PhD,Divorced,1,1,5,6.4,0.2322,32,5,646,32.0
4676,63,73705.0,Master,Widow,0,2,25,67.8,6.4103,1695,86,117,1695.01
8852,38,61064.0,Graduation,Married,0,1,28,38.57,1.2575,1080,80,668,1079.97
3565,59,38452.0,Master,Married,1,1,9,8.0,2.9348,72,62,92,72.0
5294,25,18358.0,Graduation,Single,1,0,10,5.7,1.3514,57,49,222,57.0
1958,41,55012.0,PhD,Together,0,1,25,26.4,7.4257,660,85,101,660.0
7349,41,9722.0,Basic,Together,1,0,11,9.36,0.5189,103,7,636,102.97
8799,30,38175.0,PhD,Married,1,0,11,13.91,1.1786,153,6,280,153.01
1351,58,58656.0,Master,Together,0,1,32,38.12,1.4815,1220,25,648,1219.86
1045,49,52117.0,Graduation,Together,0,1,13,21.46,0.571,279,55,683,278.97
7732,36,64813.0,Graduation,Married,1,0,20,37.25,3.352,745,81,179,745.01
8070,41,54222.0,PhD,Married,0,1,12,22.0,2.9752,264,98,121,264.0
477,28,83512.0,Graduation,Married,0,0,22,98.05,50.7692,2157,31,13,2157.1
7832,55,77520.0,Master,Married,0,1,23,66.35,2.2549,1526,30,306,1526.05
2202,36,41154.0,Graduation,Together,0,1,6,11.5,0.4027,69,98,447,69.0
7396,48,80398.0,Graduation,Married,0,0,26,61.42,1.3065,1597,92,597,1596.88
4055,22,18746.0,Basic,Single,1,0,8,8.0,7.5,64,41,32,64.0
10340,30,35196.0,Graduation,Together,1,0,18,27.61,0.9091,497,68,594,496.98
10091,58,60230.0,Graduation,Single,0,1,17,62.76,1.2562,1067,78,406,1066.96
7629,37,22108.0,Graduation,Married,1,1,7,4.43,3.9623,31,46,53,31.01
10640,40,44392.0,Graduation,Together,1,1,14,15.07,1.4094,211,71,298,210.98
3498,38,55424.0,PhD,Married,0,1,25,35.08,1.2887,877,6,582,877.03
6742,35,17688.0,Graduation,Married,1,0,4,2.75,0.2251,11,82,533,11.0
1172,31,92491.0,PhD,Married,0,0,25,81.36,1.7647,2034,71,425,2033.99
569,23,90273.0,Graduation,Single,0,0,19,104.79,2.8788,1991,32,198,1991.02
4686,52,82571.0,PhD,Widow,0,0,24,70.25,8.0899,1686,28,89,1686.0
1381,32,38513.0,PhD,Single,1,0,17,19.06,3.3333,324,20,153,324.02
2634,35,16653.0,Master,Single,1,0,9,7.67,3.6986,69,10,73,69.03
10905,59,42586.0,Graduation,Together,1,1,16,15.75,0.7882,252,7,609,252.01
1744,49,23529.0,Basic,Single,0,1,5,10.8,0.2783,54,67,539,54.0
1000,53,74881.0,Master,Together,1,1,27,35.7,1.691,964,48,479,963.89
3828,63,71107.0,Graduation,Married,0,1,28,47.39,1.6867,1327,61,498,1326.88
8605,50,46910.0,PhD,Together,1,1,7,9.71,2.1212,68,36,99,67.97
10304,55,18690.0,Graduation,Married,0,0,5,12.0,0.2732,60,77,549,59.99
4351,59,37244.0,Graduation,Divorced,1,1,5,11.0,0.3497,55,90,429,55.01
10129,48,82427.0,Graduation,Together,0,0,21,69.33,5.7273,1456,35,110,1455.94
2499,56,75342.0,2n Cycle,Single,0,1,18,31.28,1.2857,563,38,420,563.03
10092,60,70044.0,Graduation,Divorced,0,1,26,57.85,1.5694,1504,46,497,1504.08
7500,47,79146.0,Graduation,Single,1,1,19,29.68,8.5075,564,33,67,563.92
5796,51,77437.0,Graduation,Married,0,0,23,48.91,3.1944,1125,70,216,1124.91
10556,55,54984.0,Graduation,Married,0,1,17,21.06,13.7838,358,51,37,358.02
1064,43,42403.0,PhD,Married,1,0,5,8.4,0.7463,42,18,201,42.0
48,50,55761.0,Graduation,Together,0,1,10,18.4,4.4776,184,97,67,184.0
7610,31,37292.0,Graduation,Together,1,0,19,24.21,1.3014,460,32,438,460.0
263,69,45576.0,PhD,Single,0,0,8,18.12,7.2727,145,9,33,144.96
10814,67,70321.0,Graduation,Together,0,0,25,55.04,1.4151,1376,6,530,1376.01
9710,45,58086.0,PhD,Divorced,0,1,23,34.43,1.3118,792,80,526,791.9
9292,62,81795.0,Graduation,Married,0,0,23,60.09,1.1275,1382,74,612,1382.13
10250,67,28389.0,Basic,Together,0,0,4,7.0,0.2044,28,49,587,28.0
7881,68,66835.0,Master,Married,0,0,24,43.04,2.6182,1033,21,275,1032.97
5847,45,69901.0,Graduation,Divorced,0,1,23,38.35,1.738,882,95,397,882.03
737,65,80360.0,PhD,Married,0,0,15,148.73,0.9298,2231,56,484,2231.07
3571,53,63342.0,PhD,Together,0,1,19,57.95,0.9164,1101,48,622,1101.05
7807,40,44989.0,Graduation,Married,0,1,16,23.06,0.7317,369,26,656,368.96
3878,34,31859.0,2n Cycle,Single,1,0,5,9.6,1.2195,48,3,123,48.0
5092,65,51569.0,PhD,Widow,0,1,19,24.58,1.1332,467,39,503,467.02
2154,43,30372.0,Graduation,Widow,1,1,8,5.5,0.4348,44,33,552,44.0
5394,35,16014.0,Basic,Single,1,1,10,3.8,0.6383,38,42,470,38.0
3798,46,41120.0,Graduation,Married,1,1,9,9.0,1.1441,81,80,236,81.0
3524,43,39763.0,Master,Single,1,0,10,16.7,0.9091,167,9,330,167.0
5247,59,38725.0,PhD,Married,1,1,7,6.43,4.1176,45,52,51,45.01
5883,42,77981.0,Graduation,Married,1,0,21,31.62,1.575,664,78,400,664.02
2118,50,62905.0,2n Cycle,Married,0,1,20,31.1,2.0478,622,68,293,622.01
8812,35,13533.0,2n Cycle,Divorced,1,0,7,6.86,0.4403,48,45,477,48.03
6616,39,59481.0,Graduation,Together,0,1,16,28.81,1.92,461,47,250,460.96
2797,37,72117.0,Graduation,Married,0,1,26,41.27,2.4841,1073,34,314,1073.03
4328,28,21955.0,2n Cycle,Married,1,0,8,6.88,0.8108,55,81,296,55.04
9167,58,67131.0,Graduation,Married,0,1,26,37.54,1.692,976,72,461,976.06
10560,34,36802.0,PhD,Single,1,0,5,4.0,10.7143,20,23,14,20.0
2631,32,71853.0,Graduation,Together,0,0,17,67.59,1.2201,1149,29,418,1149.03
8312,53,28249.0,Basic,Married,0,0,6,7.17,12.0,43,80,15,43.02
5534,39,47808.0,Master,Married,0,1,10,22.4,1.1858,224,30,253,224.01
5093,40,25509.0,PhD,Divorced,1,0,9,11.22,0.4154,101,15,650,100.98
7592,68,51012.0,PhD,Married,0,0,10,20.9,0.6849,209,86,438,208.99
8895,29,70596.0,Graduation,Single,0,0,21,46.1,0.9953,968,68,633,968.14
8584,62,85431.0,PhD,Together,0,0,17,68.53,1.3178,1165,54,387,1164.98
2694,47,42664.0,Graduation,Married,0,1,5,4.8,1.4423,24,44,104,24.0
8910,59,42586.0,Graduation,Together,1,1,16,15.75,0.7882,252,7,609,252.01
7433,29,29760.0,Graduation,Single,1,0,12,13.75,0.5373,165,87,670,165.0
164,37,28973.0,PhD,Married,0,0,13,20.69,0.624,269,59,625,268.97
10477,41,39435.0,PhD,Together,1,0,7,14.57,0.6402,102,16,328,101.98
2681,30,65370.0,2n Cycle,Married,0,0,19,24.26,1.7117,461,1,333,460.94
5150,35,20194.0,Basic,Single,1,0,7,6.71,0.375,47,64,560,46.97
5283,38,42473.0,PhD,Single,1,1,10,14.4,2.2556,144,72,133,144.0
9645,46,64590.0,Graduation,Married,0,0,24,55.75,1.1538,1338,98,624,1337.95
10678,55,71232.0,Graduation,Together,0,1,25,36.68,3.5047,917,91,214,917.01
7261,43,34600.0,Graduation,Together,1,1,17,18.71,0.9358,318,8,545,318.08
9648,47,46904.0,Graduation,Single,1,1,14,18.07,0.6954,253,20,604,252.99
2870,41,49094.0,Graduation,Married,0,1,20,25.1,0.9274,502,6,647,502.02
8008,31,36075.0,Graduation,Together,1,0,7,17.0,1.0345,119,54,203,119.0
1513,35,60839.0,2n Cycle,Together,1,1,29,43.1,1.2966,1250,72,671,1249.93
6173,35,77298.0,Graduation,Together,0,1,24,40.38,3.0,969,46,240,969.12
1419,64,34026.0,Graduation,Together,1,1,9,8.44,0.8207,76,11,329,75.96
9150,51,48918.0,PhD,Single,1,1,7,8.86,2.6582,62,21,79,62.02
7960,52,82122.0,2n Cycle,Together,0,0,26,53.15,2.4451,1382,89,319,1381.88
1250,38,37697.0,Graduation,Single,1,0,7,12.0,1.4685,84,82,143,84.0
9905,62,34074.0,Graduation,Together,1,1,14,18.21,1.1932,255,69,352,254.94
10691,54,28520.0,Master,Married,1,1,5,8.6,0.3937,43,55,381,43.0
7002,59,62535.0,Graduation,Single,0,1,14,28.43,1.5556,398,13,270,398.03
2952,37,36273.0,Master,Single,1,0,8,9.5,3.2,76,80,75,76.0
8439,50,63404.0,Graduation,Together,0,2,15,60.13,18.75,902,97,24,901.95
762,33,75774.0,2n Cycle,Together,1,0,21,39.19,10.678,823,27,59,822.99
2831,38,78416.0,Graduation,Together,0,1,26,45.35,260.0,1179,99,3,1179.1
6977,40,75702.0,Graduation,Together,0,1,29,66.24,1.3942,1921,87,624,1920.92
6289,63,59385.0,Master,Together,1,1,10,18.5,0.7009,185,85,428,184.99
4168,48,37070.0,Graduation,Single,1,1,23,18.83,1.4775,433,30,467,433.09
8397,63,44689.0,Graduation,Married,1,1,6,5.67,1.0526,34,82,171,34.02
9284,56,53977.0,Graduation,Together,0,1,27,33.59,2.093,907,21,387,906.92
6237,48,7144.0,PhD,Single,0,2,25,16.64,3.6585,416,92,205,416.0
3130,50,18701.0,Graduation,Single,1,1,10,4.4,0.7673,44,95,391,44.0
1619,58,90369.0,Graduation,Married,0,0,17,93.41,8.0952,1588,2,63,1587.96
1990,40,63159.0,PhD,Single,0,0,17,105.71,0.8472,1797,74,602,1797.12
5513,48,37758.0,Graduation,Together,1,1,6,6.67,0.2839,40,49,634,40.02
269,51,46757.0,PhD,Single,0,1,21,54.43,1.066,1143,71,591,1143.04
8093,45,79734.0,Master,Married,0,0,14,65.29,210.0,914,72,2,914.06
10513,22,63207.0,Graduation,Together,0,0,12,125.17,0.6844,1502,68,526,1502.02
10177,60,72071.0,Graduation,Divorced,0,1,20,66.9,1.1976,1338,4,501,1337.99
2549,31,21840.0,PhD,Together,1,0,5,5.4,0.436,27,80,344,27.0
5782,32,58582.0,2n Cycle,Together,0,1,22,34.68,2.4,763,15,275,762.96
10057,63,72282.0,Graduation,Single,0,0,22,60.5,1.9075,1331,70,346,1330.99
10307,58,50387.0,Graduation,Married,0,2,19,27.63,1.8812,525,91,303,524.97
8566,53,32583.0,PhD,Together,1,1,4,2.25,8.0,9,10,15,9.0
2415,52,62568.0,Graduation,Together,0,1,16,59.56,5.7143,953,99,84,952.96
5684,43,44635.0,Master,Divorced,1,1,7,9.71,0.8015,68,25,262,67.97
8334,43,33316.0,Master,Single,1,1,10,13.1,1.1152,131,34,269,131.0
9166,46,63967.0,Graduation,Married,0,1,23,38.35,2.1231,882,57,325,882.06
1440,36,52513.0,2n Cycle,Together,0,0,25,45.96,1.1295,1149,84,664,1148.98
78,45,25293.0,Graduation,Married,1,0,5,7.4,0.5208,37,51,288,37.0
5441,49,54111.0,PhD,Widow,0,1,15,25.87,1.4563,388,97,309,388.05
5302,28,78394.0,Graduation,Together,0,0,16,89.25,0.96,1428,13,500,1428.0
4687,56,80739.0,Master,Married,0,0,24,68.04,1.7866,1633,92,403,1632.96
1087,39,22669.0,Master,Together,1,0,10,17.3,0.7426,173,30,404,173.01
6859,27,29236.0,Graduation,Single,1,0,9,11.0,1.0189,99,30,265,99.0
9860,55,44911.0,Graduation,Together,0,1,12,17.92,0.7627,215,11,472,215.04
7129,52,54693.0,PhD,Married,0,1,31,29.97,1.8675,929,72,498,929.08
5866,40,48186.0,Graduation,Together,1,0,12,18.25,3.5294,219,39,102,219.0
10521,37,54809.0,Graduation,Married,1,1,12,14.5,1.2329,174,0,292,174.0
7393,36,41580.0,Graduation,Together,1,1,9,10.22,0.4762,92,15,567,91.98
7849,44,80336.0,PhD,Married,0,0,25,42.08,2.551,1052,12,294,1051.99
332,57,47743.0,Graduation,Married,0,1,14,19.64,0.9032,275,56,465,274.95
9847,59,62972.0,2n Cycle,Married,0,1,16,36.69,0.6897,587,39,696,587.08
531,60,57333.0,PhD,Divorced,0,1,33,50.36,1.5325,1662,55,646,1661.87
9576,32,32313.0,PhD,Together,1,0,11,14.45,0.6548,159,60,504,158.96
6906,61,84953.0,Master,Widow,0,0,18,56.89,1.3776,1024,73,392,1024.06
7419,46,27071.0,Master,Divorced,1,0,7,5.0,3.0882,35,90,68,35.0
3170,57,68148.0,Master,Together,0,0,15,69.47,1.4851,1042,86,303,1042.02
8527,49,65735.0,Master,Together,1,1,19,20.79,2.7805,395,37,205,395.01
7872,39,86836.0,PhD,Married,0,0,23,24.22,1.0518,557,7,656,557.04
9931,51,4023.0,PhD,Married,1,1,15,0.6,64.2857,9,29,7,9.0
10595,24,30093.0,Graduation,Married,0,0,6,11.5,0.5042,69,19,357,69.0
4609,48,57705.0,PhD,Married,0,1,18,27.0,3.1765,486,14,170,486.0
5010,26,25008.0,Graduation,Single,1,0,6,5.67,1.2162,34,72,148,34.02
4427,19,83257.0,2n Cycle,Single,0,0,28,48.75,1.2923,1365,56,650,1364.99
11148,39,22280.0,Graduation,Together,1,0,4,3.25,0.2948,13,85,407,13.0
1168,36,72159.0,PhD,Married,0,0,21,66.71,1.0345,1401,62,609,1400.93
9595,53,64260.0,Graduation,Together,0,0,14,112.43,0.785,1574,1,535,1573.93
10163,30,82733.0,PhD,Single,0,0,20,66.15,2.0478,1323,28,293,1323.01
2886,43,74290.0,Master,Divorced,0,1,32,38.03,2.9814,1217,70,322,1216.97
6710,63,58217.0,Master,Single,2,1,7,14.71,0.3559,103,84,590,102.96
5316,38,21024.0,Master,Together,0,0,7,12.0,0.5817,84,89,361,84.0
9029,42,70116.0,PhD,Married,0,0,23,66.78,1.3269,1536,73,520,1535.91
521,29,54006.0,Graduation,Together,1,0,18,32.28,0.8308,581,42,650,581.06
1459,48,69063.0,PhD,Married,0,1,14,66.29,0.7,928,16,600,928.06
10241,39,11448.0,2n Cycle,Divorced,0,0,4,3.5,0.6091,14,16,197,14.0
1630,35,61825.0,Graduation,Single,0,1,15,28.27,1.3761,424,56,327,424.04
3254,43,70886.0,Graduation,Married,1,0,14,68.57,1.6216,960,65,259,959.97
9064,32,69109.0,Graduation,Married,0,0,20,77.75,1.0033,1555,10,598,1554.93
3678,41,60208.0,Graduation,Widow,1,1,29,22.62,1.3788,656,13,631,656.0
4227,46,32889.0,Master,Together,1,1,9,6.11,0.9091,55,78,297,54.99
9467,30,34738.0,Graduation,Single,1,0,5,4.0,3.0,20,51,50,20.0
8486,43,30538.0,Master,Together,1,0,17,21.59,0.8006,367,27,637,367.02
2186,37,82326.0,2n Cycle,Together,0,0,22,102.59,5.8929,2257,30,112,2257.0
3286,47,26642.0,PhD,Divorced,1,0,7,6.0,1.7355,42,71,121,42.0
8602,50,69932.0,Graduation,Divorced,0,1,26,40.35,2.0366,1049,97,383,1049.12
3722,42,44503.0,Graduation,Single,1,1,7,6.86,2.8,48,83,75,48.02
6715,66,60200.0,PhD,Single,0,1,25,27.4,1.3787,685,3,544,685.01
4796,62,49638.0,Graduation,Divorced,0,1,5,7.8,2.0833,39,71,72,39.0
9612,27,23830.0,2n Cycle,Single,0,0,5,8.6,1.049,43,3,143,43.0
3766,55,33051.0,Master,Widow,0,0,21,39.76,0.9224,835,15,683,834.96
1399,56,72905.0,Graduation,Married,0,0,20,75.75,3.75,1515,52,160,1515.0
1570,63,69702.0,PhD,Together,0,1,26,39.96,1.5726,1039,8,496,1038.97
3426,39,70300.0,Graduation,Divorced,1,0,26,61.38,2.2286,1596,89,350,1595.9
3074,30,70643.0,PhD,Married,0,0,18,101.56,0.8668,1828,66,623,1828.14
8341,45,30396.0,PhD,Married,1,0,6,5.67,2.9508,34,22,61,34.02
5180,46,50616.0,PhD,Divorced,0,1,10,14.9,4.1096,149,56,73,149.0
6461,45,62772.0,Master,Single,0,1,23,41.13,1.6953,946,74,407,945.97
7679,29,30298.0,PhD,Single,0,0,6,4.67,4.2857,28,48,42,28.02
10702,30,52413.0,Graduation,Single,1,0,17,26.47,0.8444,450,67,604,450.01
7505,57,44155.0,PhD,Married,1,1,5,9.2,0.9259,46,24,162,46.0
5113,43,86979.0,PhD,Divorced,0,0,16,106.38,2.0426,1702,67,235,1702.12
10858,39,76532.0,Graduation,Together,1,1,25,32.8,2.551,820,38,294,819.99
2961,32,42081.0,Graduation,Married,1,0,15,25.47,0.9202,382,86,489,382.03
2747,26,67546.0,PhD,Married,0,0,20,106.3,0.8982,2126,90,668,2125.99
3010,25,88420.0,Master,Together,0,0,20,103.45,10.1695,2069,87,59,2069.0
5790,29,31158.0,Graduation,Married,1,0,7,10.29,0.4046,72,62,519,72.03
6892,46,61671.0,Graduation,Divorced,0,1,28,26.14,31.1111,732,23,27,731.92
1743,40,69719.0,Graduation,Single,0,0,11,72.82,9.4286,801,99,35,801.02
3578,65,49160.0,Graduation,Divorced,0,1,12,19.67,1.4229,236,29,253,236.04
8462,36,24882.0,Basic,Together,1,0,5,16.0,0.2276,80,52,659,79.99
5558,60,90933.0,PhD,Single,0,0,15,112.33,4.9451,1685,90,91,1684.97
4619,69,113734.0,PhD,Single,0,0,27,10.26,24.5455,277,9,33,277.02
8780,64,59292.0,PhD,Together,0,1,18,28.17,1.4136,507,71,382,507.06
10789,50,45759.0,PhD,Married,1,1,7,9.71,0.4268,68,13,492,67.97
10779,31,22148.0,Graduation,Single,0,0,5,9.8,1.9231,49,16,78,49.0
5896,27,73395.0,Master,Married,0,0,15,26.47,4.3269,397,94,104,397.05
2337,43,29819.0,Graduation,Divorced,1,0,9,4.33,1.0843,39,77,249,38.97
10951,46,45688.0,Graduation,Married,0,1,14,21.86,2.6923,306,20,156,306.04
544,60,62820.0,Graduation,Married,0,0,14,69.71,1.012,976,51,415,975.89
17,43,60491.0,PhD,Married,0,1,28,36.71,2.8283,1028,81,297,1027.89
10680,28,33235.0,Graduation,Together,1,0,7,10.0,1.4483,70,71,145,70.0
3265,55,35701.0,Graduation,Married,0,0,5,9.2,0.3205,46,36,468,46.0
5623,34,31535.0,Master,Married,1,0,5,10.2,0.5415,51,95,277,51.0
5832,54,92556.0,2n Cycle,Together,0,0,21,60.14,8.8732,1263,32,71,1262.93
5544,44,67384.0,Graduation,Single,0,1,22,67.73,1.1055,1490,32,597,1490.02
6417,43,80573.0,Master,Together,0,0,24,65.17,1.1538,1564,85,624,1564.02
5831,47,77870.0,Graduation,Married,0,1,18,100.83,0.7976,1815,93,677,1814.86
7101,51,52278.0,PhD,Widow,0,1,31,38.65,1.785,1198,24,521,1198.13
10176,46,57107.0,Graduation,Single,0,1,23,18.09,1.0222,416,44,675,416.06
2326,24,18929.0,Graduation,Married,0,0,6,14.17,0.3607,85,15,499,85.01
4385,33,36038.0,PhD,Single,1,0,8,5.88,0.6076,47,82,395,47.04
2929,38,20180.0,Graduation,Single,0,0,8,17.12,0.4848,137,27,495,136.95
10686,49,34230.0,PhD,Together,1,1,4,5.25,0.2178,21,72,551,21.0
2546,37,31878.0,2n Cycle,Single,0,1,6,11.67,22.5,70,7,8,70.02
3283,42,70932.0,2n Cycle,Married,0,1,22,41.32,4.0741,909,57,162,909.05
3138,58,91249.0,Graduation,Single,0,0,22,76.18,1.068,1676,84,618,1676.02
4994,71,77598.0,Master,Single,0,0,26,66.73,2.8676,1735,53,272,1734.95
7966,55,80982.0,Graduation,Single,1,1,30,39.7,1.6729,1191,48,538,1191.03
3112,37,22701.0,Master,Married,1,0,5,4.8,0.5034,24,2,298,24.0
10872,45,55212.0,PhD,Married,0,1,20,59.1,1.0274,1182,65,584,1182.0
2181,44,70617.0,Graduation,Married,0,0,14,91.43,1.129,1280,45,372,1279.98
1867,57,64849.0,Graduation,Single,0,0,19,70.32,0.9596,1336,42,594,1336.09
1518,49,62694.0,Master,Married,1,1,24,31.21,1.9048,749,29,378,749.05
5734,40,61917.0,PhD,Married,1,1,7,13.0,0.9459,91,83,222,91.0
2878,67,67472.0,PhD,Married,0,1,15,27.6,1.6364,414,93,275,414.01
1458,32,21059.0,Master,Married,1,0,9,4.89,1.5517,44,40,174,44.01
7007,46,29543.0,Master,Married,2,0,8,7.88,2.6667,63,47,90,63.04
